,loss,acc,testloss,testacc
129,3.021061456820462e-05,1.0,0.021700168028473854,0.99600005
130,2.7147680498273985e-05,1.0,0.02199198119342327,0.99600005
131,2.335179601686832e-05,1.0,0.021982496604323387,0.99600005
132,3.7892535374339786e-05,1.0,0.02175351418554783,0.99600005
133,2.0451471300475532e-05,1.0,0.025511212646961212,0.99600005
134,2.6966817586071556e-05,1.0,0.02055644616484642,0.99600005
135,3.8449000612672535e-05,1.0,0.02063029445707798,0.99600005
136,2.5517120775475632e-05,1.0,0.02356147952377796,0.99600005
137,1.857709139585495e-05,1.0,0.0229391697794199,0.99600005
138,2.5568157411726133e-05,1.0,0.019876059144735336,0.99600005
139,4.249122002875083e-05,1.0,0.018957067281007767,0.99600005
140,1.6131252039031097e-05,1.0,0.022755321115255356,0.99600005
141,3.82422470011079e-05,1.0,0.020393818616867065,0.99600005
142,3.368314355611801e-05,1.0,0.022338764742016792,0.99600005
143,2.404451370807692e-05,1.0,0.022466465830802917,0.99600005
144,1.3629905879497528e-05,1.0,0.023446816951036453,0.99600005
145,2.3264251694854465e-05,1.0,0.020856065675616264,0.99600005
146,2.7443282306194305e-05,1.0,0.0249304361641407,0.99600005
147,2.4564005798310973e-05,1.0,0.023003781214356422,0.99600005
148,1.2844987168136868e-05,1.0,0.022734297439455986,0.99600005
149,1.4733895682184084e-05,1.0,0.019616879522800446,0.99600005
150,1.6497075534971373e-05,1.0,0.020955851301550865,0.99600005
151,1.9535887986421585e-05,1.0,0.023676907643675804,0.99600005
152,1.61854550242424e-05,1.0,0.019313152879476547,0.99600005
153,1.6129389393881866e-05,1.0,0.01982794515788555,0.99600005
154,1.9979849469109467e-05,1.0,0.02124117501080036,0.99600005
155,1.3398006558418274e-05,1.0,0.022576946765184402,0.99600005
156,6.190389399307605e-05,1.0,0.021741650998592377,0.99600005
157,1.2699328351573058e-05,1.0,0.02311396598815918,0.99600005
158,1.684874291640881e-05,1.0,0.019206808879971504,0.99600005
159,1.3035722076892853e-05,1.0,0.01924639195203781,0.99600005
160,1.2550689234558376e-05,1.0,0.022637376561760902,0.99600005
161,1.310836523771286e-05,1.0,0.021921444684267044,0.99600005
162,1.637469978277295e-05,1.0,0.019746869802474976,0.99600005
163,2.256985771964537e-05,1.0,0.023259174078702927,0.99600005
164,2.043005076757254e-05,1.0,0.023218726739287376,0.99600005
165,1.615677024346951e-05,1.0,0.019330158829689026,0.99600005
166,9.419582738701138e-06,1.0,0.020948359742760658,0.99600005
167,1.289732756504236e-05,1.0,0.02146855741739273,0.99600005
168,1.802928750294086e-05,1.0,0.024042103439569473,0.99600005
169,1.348927617073059e-05,1.0,0.022084346041083336,0.99600005
170,1.835264265537262e-05,1.0,0.025235600769519806,0.994
171,7.12705775640643e-05,1.0,0.024092143401503563,0.99600005
172,3.1321123969973996e-05,1.0,0.022793089970946312,0.99600005
173,2.0918622794852126e-05,1.0,0.02912943810224533,0.99600005
174,1.5120767102416721e-05,1.0,0.024148231372237206,0.99600005
175,1.4501437533454009e-05,1.0,0.0282150786370039,0.99600005
176,1.1209212289031711e-05,1.0,0.025410061702132225,0.99600005
177,2.0758435141488008e-05,1.0,0.030454818159341812,0.99600005
178,7.337890565395355e-06,1.0,0.0305086188018322,0.994
179,9.568966930828537e-06,1.0,0.029681388288736343,0.994
180,8.073076600112472e-06,1.0,0.02749651111662388,0.99600005
181,1.789536327123642e-05,1.0,0.02618558704853058,0.99600005
182,2.0639970898628235e-05,1.0,0.027134845033288002,0.99600005
183,1.2245029211044312e-05,1.0,0.03491063788533211,0.99200004
184,1.2459233403205872e-05,1.0,0.026000292971730232,0.994
185,8.483976131401505e-06,1.0,0.03050348535180092,0.994
186,1.0920315958173887e-05,1.0,0.03508789837360382,0.99600005
187,9.045749948199955e-06,1.0,0.03654954954981804,0.994
188,1.7577409749947037e-05,1.0,0.03327524662017822,0.994
189,1.2648850656660215e-05,1.0,0.03072219528257847,0.994
190,7.629580807133607e-06,1.0,0.04027632251381874,0.994
191,1.8879026129070553e-05,1.0,0.03502831235527992,0.99600005
192,1.7755106114236696e-05,1.0,0.03481975570321083,0.99600005
193,6.110221136168548e-06,1.0,0.030439062044024467,0.99600005
194,1.5448778867721558e-05,1.0,0.038343317806720734,0.994
195,7.300637662410736e-06,1.0,0.03329123184084892,0.994
196,2.5196745980338164e-05,1.0,0.027384737506508827,0.99600005
197,6.529688846512727e-06,1.0,0.029115168377757072,0.99600005
198,1.061372449839837e-05,1.0,0.02317427657544613,0.99600005
199,6.794743228510924e-06,1.0,0.030869564041495323,0.99600005
200,8.31633803954901e-06,1.0,0.028665808960795403,0.99600005
201,7.903017092303344e-06,1.0,0.025510402396321297,0.99600005
202,1.1357106274090256e-05,1.0,0.02158384956419468,0.99600005
203,1.4619901776313782e-05,1.0,0.023585306480526924,0.99600005
204,9.550154118187493e-06,1.0,0.021554745733737946,0.99600005
205,9.277276603825158e-06,1.0,0.026814661920070648,0.99600005
206,7.806532039467129e-06,1.0,0.025502437725663185,0.99600005
207,5.044601863346543e-06,1.0,0.02553238905966282,0.99600005
208,8.644908575661248e-06,1.0,0.025558797642588615,0.99600005
209,7.902272045612335e-06,1.0,0.02458830550312996,0.99600005
210,8.276291197262253e-06,1.0,0.02606089971959591,0.99600005
211,1.3717263982471195e-05,1.0,0.0223518256098032,0.99600005
212,2.4232827115611144e-05,1.0,0.026422694325447083,0.99600005
213,5.7298690308016376e-06,1.0,0.024589285254478455,0.99600005
214,9.269639861031465e-06,1.0,0.02450411021709442,0.99600005
215,1.2151896953582764e-05,1.0,0.02609661966562271,0.99600005
216,5.149655038394485e-06,1.0,0.02538190968334675,0.99600005
217,7.58897513719603e-06,1.0,0.022012216970324516,0.99600005
218,1.0390952184025082e-05,1.0,0.024923961609601974,0.99600005
219,1.5919655538709776e-05,1.0,0.025191621854901314,0.99600005
220,6.875582016618864e-06,1.0,0.0391475073993206,0.99200004
221,4.61898741832556e-06,1.0,0.030187908560037613,0.99200004
222,8.496269586544258e-06,1.0,0.02915944531559944,0.99200004
223,4.211254406527587e-06,1.0,0.03140980377793312,0.99200004
224,5.301460625162235e-06,1.0,0.035514723509550095,0.99200004
225,5.293451238230773e-06,1.0,0.03119402937591076,0.99000007
226,1.24720857002103e-05,1.0,0.03668094798922539,0.99200004
227,5.555897928388731e-06,1.0,0.03191319480538368,0.99200004
228,1.604091357876314e-05,1.0,0.0326007641851902,0.99200004
229,7.0251523993647425e-06,1.0,0.027694614604115486,0.99200004
230,8.049979811630692e-06,1.0,0.03401908278465271,0.99200004
231,9.12612303949345e-06,1.0,0.025993280112743378,0.99200004
232,6.581190973520279e-05,1.0,0.0379486083984375,0.99200004
233,7.0318579901140765e-06,1.0,0.032897185534238815,0.99000007
234,6.265565730245726e-06,1.0,0.03182312846183777,0.99000007
235,7.5018033385276794e-06,1.0,0.0335034504532814,0.99000007
236,1.9178352886228822e-05,1.0,0.03749464452266693,0.99000007
237,9.168498195322172e-06,1.0,0.03456299006938934,0.99200004
238,8.26884061666533e-06,1.0,0.03623554855585098,0.99000007
239,5.614571279011216e-06,1.0,0.03631146252155304,0.99000007
240,7.869489536460605e-06,1.0,0.03359097242355347,0.99200004
241,5.955249093858583e-06,1.0,0.0345003716647625,0.99000007
242,8.731149137020111e-06,1.0,0.035739168524742126,0.99000007
243,6.495788738902775e-06,1.0,0.033708617091178894,0.99200004
244,8.737109624235018e-06,1.0,0.03211730718612671,0.99000007
245,5.60916959102542e-06,1.0,0.03604483976960182,0.99000007
246,5.2319839483061514e-06,1.0,0.031099330633878708,0.99200004
247,6.32815061862857e-06,1.0,0.03456707298755646,0.99200004
248,1.0164454579353333e-05,1.0,0.026300080120563507,0.994
249,1.3900548310630256e-05,1.0,0.02764318510890007,0.994
250,2.3471936586361153e-05,1.0,0.027743231505155563,0.994
251,6.450712703554018e-06,1.0,0.0291871540248394,0.99600005
252,1.087496056584314e-05,1.0,0.02898566983640194,0.994
253,8.207932125969819e-06,1.0,0.02647092379629612,0.994
254,5.71180135011673e-06,1.0,0.02395613119006157,0.99600005
255,2.4983845605675015e-05,1.0,0.020559336990118027,0.99600005
256,5.678460013314179e-06,1.0,0.022871430963277817,0.99600005
257,7.500126958603914e-06,1.0,0.02282128296792507,0.99600005
258,5.5942684298315726e-06,1.0,0.024067802354693413,0.99600005
259,4.6763569230279245e-06,1.0,0.024677369743585587,0.994
260,4.218518711240904e-06,1.0,0.02308579720556736,0.994
261,5.941838026046753e-06,1.0,0.02393205463886261,0.99600005
262,4.081986844539642e-06,1.0,0.02010316029191017,0.99600005
263,4.712492227554321e-06,1.0,0.02419942244887352,0.99600005
264,4.838779574356522e-06,1.0,0.023554043844342232,0.994
265,4.542805243090697e-06,1.0,0.024652566760778427,0.994
266,8.311495179214035e-06,1.0,0.026697346940636635,0.99600005
267,1.2782960766344331e-05,1.0,0.025527749210596085,0.99600005
268,5.713291471920456e-06,1.0,0.054604705423116684,0.99200004
269,5.835853528424195e-06,1.0,0.05061108618974686,0.99200004
270,5.721487127630098e-06,1.0,0.048488229513168335,0.99200004
271,4.707090567990235e-06,1.0,0.04336884990334511,0.99200004
272,6.088428200712315e-06,1.0,0.04553740844130516,0.99200004
273,1.1036544947273796e-05,1.0,0.039447806775569916,0.99200004
274,4.477612662867614e-06,1.0,0.037481170147657394,0.99000007
275,4.972517444912228e-06,1.0,0.04078608751296997,0.99000007
276,3.891810763434478e-06,1.0,0.035064373165369034,0.99200004
277,1.2050569011989865e-05,1.0,0.03616289049386978,0.99000007
278,3.6785378938475333e-06,1.0,0.03476882725954056,0.99000007
279,4.2604282484148825e-06,1.0,0.033113203942775726,0.99200004
280,4.407018423080444e-06,1.0,0.03246114403009415,0.99200004
281,3.227218982715385e-06,1.0,0.03220101073384285,0.99000007
282,4.12184749620792e-06,1.0,0.03360377252101898,0.99200004
283,2.775154996470519e-06,1.0,0.0411703884601593,0.99200004
284,4.30978835197493e-06,1.0,0.04124625399708748,0.99000007
285,3.18363308338121e-06,1.0,0.03376929461956024,0.99200004
286,9.609013773115294e-06,1.0,0.0354912169277668,0.99200004
287,2.7822330537219386e-06,1.0,0.03349560499191284,0.99200004
288,2.419389787178261e-06,1.0,0.03591340035200119,0.99200004
289,5.113519733868088e-06,1.0,0.03645237907767296,0.99200004
290,2.4942681164930036e-06,1.0,0.03453703969717026,0.99200004
291,6.304122507572174e-06,1.0,0.0340365432202816,0.99200004
292,3.4006312432666164e-06,1.0,0.041102927178144455,0.99200004
293,4.248134786166702e-06,1.0,0.041009847074747086,0.99200004
294,3.73981892920483e-06,1.0,0.04138454422354698,0.99200004
295,2.8325244727511745e-06,1.0,0.03455645218491554,0.99200004
296,2.9878690810392072e-06,1.0,0.033074863255023956,0.99200004
297,4.848465323448181e-06,1.0,0.029404977336525917,0.99200004
298,2.527981990851913e-06,1.0,0.026594817638397217,0.99600005
299,3.424845637312046e-06,1.0,0.023481452837586403,0.99600005
300,4.512257874011993e-06,1.0,0.02871575392782688,0.99600005
301,2.0429492053608556e-06,1.0,0.027743620797991753,0.99600005
302,2.723373484059266e-06,1.0,0.030430972576141357,0.99600005
303,3.3354386701489602e-06,1.0,0.027509082108736038,0.99600005
304,4.519149655379806e-06,1.0,0.03150627389550209,0.99200004
305,3.2281503195008554e-06,1.0,0.030142806470394135,0.99600005
306,1.1803582310676575e-05,1.0,0.03218681365251541,0.994
307,1.829676335773911e-06,1.0,0.025107620283961296,0.99600005
308,3.0823051986317296e-06,1.0,0.02598080225288868,0.99600005
309,1.1700578397721983e-05,1.0,0.023475976660847664,0.99600005
310,5.850754678959902e-06,1.0,0.03161127120256424,0.99200004
311,3.553926944732666e-06,1.0,0.029308028519153595,0.99600005
312,2.4009495973587036e-06,1.0,0.03322814032435417,0.994
313,2.7095899000073587e-06,1.0,0.0325017049908638,0.994
314,1.526065176449265e-06,1.0,0.03419724106788635,0.99000007
315,2.620182954160555e-06,1.0,0.030362658202648163,0.99200004
316,1.8386170381745615e-06,1.0,0.03014979511499405,0.99600005
317,3.6753714027781825e-06,1.0,0.030440490692853928,0.994
318,3.4123659133911133e-06,1.0,0.02940419316291809,0.99600005
319,2.2156164050102234e-06,1.0,0.029563382267951965,0.99600005
320,1.6515329662070144e-05,1.0,0.032163992524147034,0.99200004
321,2.0658597348344188e-06,1.0,0.023449456319212914,0.99200004
322,8.976459504594914e-06,1.0,0.01657675951719284,0.99600005
323,3.6995857968236123e-06,1.0,0.0221522469073534,0.99200004
324,7.468275725841522e-06,1.0,0.015660976991057396,0.99600005
325,5.7214870139432605e-06,1.0,0.020877018570899963,0.99600005
326,1.0972842545697858e-06,1.0,0.01886850968003273,0.99600005
327,3.221817337362154e-06,1.0,0.021183045580983162,0.99600005
328,1.977011560683195e-06,1.0,0.02032378502190113,0.99600005
329,1.6238540396784629e-06,1.0,0.018697939813137054,0.99600005
330,2.319924533367157e-06,1.0,0.01940641552209854,0.99600005
331,6.959959819141659e-06,1.0,0.02751229703426361,0.99600005
332,2.985633912544472e-06,1.0,0.023254750296473503,0.99600005
333,5.804002285003662e-06,1.0,0.023857872933149338,0.99200004
334,2.8759241104125977e-06,1.0,0.02198813669383526,0.99200004
335,2.7654692758005694e-06,1.0,0.023842697963118553,0.99200004
336,2.8233975228886266e-06,1.0,0.02248009480535984,0.99600005
337,1.909211277961731e-06,1.0,0.028903337195515633,0.99200004
338,2.3452565081072407e-06,1.0,0.02408146858215332,0.994
339,2.701766788959503e-06,1.0,0.02613973803818226,0.99200004
340,1.2703239917755127e-06,1.0,0.02546790800988674,0.99600005
341,1.8915161490440369e-06,1.0,0.026001371443271637,0.99600005
342,4.1192397475242615e-06,1.0,0.023315370082855225,0.994
343,3.8085505380536233e-06,1.0,0.0255749449133873,0.994
344,1.8436461743931432e-06,1.0,0.02301805093884468,0.99600005
345,1.8624588875582049e-06,1.0,0.022847602143883705,0.99600005
346,2.526473326724954e-05,1.0,0.026715226471424103,0.994
347,5.323253560618468e-06,1.0,0.028650056570768356,0.994
348,2.485327428303208e-06,1.0,0.030085615813732147,0.99600005
349,2.4279579520225525e-06,1.0,0.033905159682035446,0.99200004
350,0.08619916485622525,0.9929554462432861,1.5171204805374146,0.762
351,0.1771333715878427,0.9590669870376587,3.8576743602752686,0.528
352,0.04493530694162473,0.9899083375930786,0.2058364301919937,0.9620001
353,0.03520756005309522,0.9898917078971863,0.013225066475570202,0.994
354,0.0643982554320246,0.9803882837295532,0.004453067667782307,1.0
355,0.04543227082467638,0.9928132891654968,0.01640867069363594,0.99600005
356,0.030372811341294437,0.9922295808792114,0.0489625483751297,0.99000007
357,0.06799461678019725,0.9892918467521667,0.051927365362644196,0.98800004
358,0.027904173592105508,0.9870712757110596,0.02313804440200329,0.98800004
359,0.005338112451227062,0.998191237449646,0.021781431511044502,0.99200004
360,0.0056065100216073915,0.9974631071090698,0.0017069129971787333,1.0
361,0.0011293928146187682,1.0,0.004669607616961002,0.99600005
362,0.0009676379149823333,1.0,0.005738016217947006,0.998
363,0.0005756211467087269,1.0,0.0006098146550357342,1.0
364,6.13619572504831e-05,1.0,0.0006502675823867321,1.0
365,8.385684304812457e-05,1.0,0.001168393180705607,1.0
366,7.727798083578818e-05,1.0,0.0008305368246510625,1.0
367,5.711633713190167e-05,1.0,0.001027046237140894,1.0
368,6.0573406699404586e-05,1.0,0.001652992214076221,1.0
369,0.00017853192980510357,1.0,0.001460268977098167,1.0
370,0.00012627905198314693,1.0,0.002977080410346389,0.998
371,6.0816015320597216e-05,1.0,0.005336349364370108,0.99600005
372,3.2536126695958956e-05,1.0,0.0054292697459459305,0.99600005
373,4.566703000818961e-05,1.0,0.004018614999949932,0.998
374,9.440798316973087e-05,1.0,0.0035995645448565483,0.998
375,3.411285570109612e-05,1.0,0.0036675052251666784,0.998
376,3.142775972264644e-05,1.0,0.002616466488689184,0.998
377,2.9171817004680634e-05,1.0,0.003981963265687227,0.998
378,7.603876292705536e-05,1.0,0.0010798054281622171,1.0
379,9.400118142366409e-05,1.0,0.001486693392507732,1.0
380,3.270311276537541e-05,1.0,0.0011134366504848003,1.0
381,6.6733639641825e-05,1.0,0.005348891485482454,0.99600005
382,3.212224692106247e-05,1.0,0.0059317597188055515,0.99600005
383,4.925113171339035e-05,1.0,0.0069856056943535805,0.99600005
384,3.121057525845572e-05,1.0,0.00778746884316206,0.99600005
385,3.818953405243519e-05,1.0,0.004153774119913578,0.99600005
386,5.2706338465213776e-05,1.0,0.0038291539531201124,0.998
387,2.9132980671420228e-05,1.0,0.0030708827544003725,0.998
388,1.4845654362716232e-05,1.0,0.0058075254783034325,0.99600005
389,1.9329041236915145e-05,1.0,0.007463907822966576,0.99600005
390,2.37447209663344e-05,1.0,0.004974597133696079,0.99600005
391,1.8926057919088635e-05,1.0,0.0035549020394682884,0.998
392,9.999796745319145e-06,1.0,0.003923044074326754,0.998
393,5.3563341452900204e-05,1.0,0.00552555825561285,0.99600005
394,1.2916792229589191e-05,1.0,0.0037335557863116264,0.99600005
395,1.085530965383441e-05,1.0,0.004208517260849476,0.99600005
396,3.702081721712602e-05,1.0,0.004766441415995359,0.99600005
397,1.5935208637074538e-05,1.0,0.006395312491804361,0.99600005
398,1.637395473608194e-05,1.0,0.0066659655421972275,0.99600005
399,2.3341458302184037e-05,1.0,0.005554197821766138,0.99600005
400,2.3302528916246956e-05,1.0,0.0069291116669774055,0.99600005
401,4.489980642574665e-05,1.0,0.00807921588420868,0.99600005
402,1.3058539479970932e-05,1.0,0.005288779269903898,0.99600005
403,1.4747865520803316e-05,1.0,0.0065770624205470085,0.99600005
404,1.5414692484228e-05,1.0,0.005159276071935892,0.99600005
405,2.3605022590800218e-05,1.0,0.00316200265660882,0.998
406,2.1733064158979687e-05,1.0,0.005116821266710758,0.99600005
407,1.9869487687174114e-05,1.0,0.009818395599722862,0.99600005
408,3.498932346701622e-05,1.0,0.006480464246124029,0.99600005
409,1.462642103433609e-05,1.0,0.010198844596743584,0.99600005
410,9.304098782081383e-06,1.0,0.01113029383122921,0.99600005
411,3.0087772756814957e-05,1.0,0.013030905276536942,0.99600005
412,7.584094964840915e-05,1.0,0.015760496258735657,0.99600005
413,2.418514340973843e-05,1.0,0.013564493507146835,0.99600005
414,7.257796823978424e-06,1.0,0.01310998946428299,0.99600005
415,1.0277517141332737e-05,1.0,0.013055124320089817,0.99600005
416,8.733607830890833e-05,1.0,0.013335769064724445,0.99600005
417,2.4658627808094025e-05,1.0,0.01422213390469551,0.99600005
418,2.75882891855872e-05,1.0,0.006585999857634306,0.99600005
419,8.888728917355593e-06,1.0,0.0021493262611329556,1.0
420,5.082227289676666e-06,1.0,0.003213360672816634,0.998
421,1.5508383512496948e-05,1.0,0.0015513926045969129,1.0
422,1.4832988426860538e-05,1.0,0.0006753063062205911,1.0
423,4.412047564983368e-05,1.0,0.0013226709561422467,1.0
424,1.3064034646959044e-05,1.0,0.0022807626519352198,0.998
425,6.040930742301498e-06,1.0,0.0027042285073548555,0.998
426,5.018524824151882e-06,1.0,0.0033691758289933205,0.998
427,1.0606832802295685e-05,1.0,0.0011837473139166832,1.0
428,1.3337470591068268e-05,1.0,0.002684847917407751,0.998
429,5.714781593724183e-06,1.0,0.001401751535013318,1.0
430,6.424821911821255e-06,1.0,0.0023164080921560526,0.998
431,1.7097685486078262e-05,1.0,0.001799336401745677,1.0
432,7.505621738346235e-06,1.0,0.0011271829716861248,1.0
433,5.770474672317505e-06,1.0,0.00229673576541245,0.998
434,4.968047136344467e-06,1.0,0.0033894539810717106,0.998
435,5.57713210014299e-06,1.0,0.0041814278811216354,0.99600005
